review_id,stars,text,Food Quality,Customer Service,Place,Menu_and_Pricing,Drinks,Time
ev9QM-JjiDk822tc2ei0aA,5,"We had a great meal at Pierre Maspero's. The dining experience was casual and Katie was such an attentive and sweet waitress. We had the Seafood Pistolette to start and it was the highlight of our meal - a must eat!  We had the Crescent City Sampler (gumbo, jambalaya, and entouffee) which was good, and the Shrimp and Grits which was delicious. We would definitely come again the next time we visit New Orleans.",1.0,1.0,0.0,0.0,0.0,0.0
tizAzBCyNP3Pqq66W3nIvQ,4,"I've been to several of the steakhouses downtown Indy and Hyde Park is one of the best. I have been to devour at Hyde Park and I've also been to the restaurant outside of that, and both experiences were great. The steak is seasoned well, always cooked to the correct temperature, sides are plenty to share, and the service is great. I've tried the tomato soup, wedge, and ceasar salads, and each of these apps are very good. The side I will never not order again is the Lobster Mac and Cheese, I've lived in Boston and I have to say that Hyde Park Lobster Mac competes with New England lobster mac.  Overall, this is an underrated steakhouse that I always enjoy visiting!",1.0,0.0,0.0,0.0,0.0,0.0
Dw7DSQ37t6dhrBei-YM8PQ,4,One of my favorite pizza spots. When it's good it's phenomenal! I'm super picky about pizza and this chain isn't for everyone but I like their pizza. I usually get the pepperoni. The service is good and your wait time is average. All in all a good stop.,1.0,1.0,0.0,0.0,0.0,0.0
M878YyFsLwlCXZlakKcWlA,5,"Excellent customer service, fresh sushi. Absolutely delicious! Can't wait to be in the area again to stop by here",1.0,1.0,0.0,0.0,0.0,0.0
aFbhuaUKeuk-Y-RiogSXnw,5,Great food and great service. If you want your food quick sit at the bar. The all you can eats price is worth it if your hungry enough!,1.0,1.0,0.0,1.0,0.0,0.0
MOa4m0tZgQyOALTb7-AWMQ,5,Best Cuban sandwich in the Tampa Bay area. Best roast pork sandwich in the Tampa Bay area. The only thing I could offer that needs work is better outside seating.,1.0,0.0,-1.0,0.0,0.0,0.0
9T--SeqvgJlbrQXCeSFAdA,5,"Delicious! Amazing happy hour special: $12 pitchers of margarita. The flavored ones are flavored with real muddled fruit (strawberry is excellent).

All you can eat chips and salsa verde and pico for $1.",1.0,0.0,0.0,1.0,0.0,0.0
LzSULd5DmQ7wuuiGl1ObDQ,5,"Amazing food and didn't feel heavy after,
Will def come back ! 
Food came fast ,didn't wait long",1.0,0.0,0.0,0.0,0.0,1.0
_BB2LdwV_LF1f52ZMYVeIA,5,"I started working in the restaurant business when I was 17 years old at a Pelican's in my home town of Lubbock Texas back in 1976. The Manager's name was Michael Foster. He started his career at ""the Chili's"" on Greenville in Dallas. He taught me everything about the place. I bused tables, I washed dishes, I did prep work. He taught me to cut up the beef, and shuck oysters. I cooked and I waited a few tables, then I was Bar Back. A great friend named David Gruelich from Des Moines Iowa, who was then the bar manager, had to move back to Iowa for family reasons. After working for just a few months and just being 18 for just few days I lucked into being the bar manger. I had so much fun here and at Smugglers Inn throughout my college years. 

I tell this tell in relationship to ""the palace"" because throughout these years there always was a place that was talked of, that was dreamed of during these years and the years that followed. By those that were in ""the business"" Commanders Palace was ""the place"" to go. 

It's not just a place to go for some of the best food and service on the planet. It's more than that. It's  magical place where our collective culinary history of our fathers fathers can be present to our eyes ears nose and taste buds. We can take our families from the present to the past for a few golden hours. 

I look forward to taking family and friends back again and again and again. God Bless New Orleans and her restaurateurs. She truly is a shining Lady on the hill.",1.0,1.0,1.0,0.0,0.0,0.0
H0GbBmfGcA6zK4mVw8dACw,1,"I was extremely disappointed with the quality of service and ""drinks"" they tried to serve us. I went there with a couple of friends last night to try and enjoy a few drinks and the bartender literally poured a sip when trying to serve us our shots! I've seen half shots poured before but to literally give us the amount they did was highway robbery($8 each..)! If you don't have enough of something just tell us instead of trying to make it work when it clearly doesn't. The picture is what I took prior to drinking it.... Will never be coming back here again. Ripoff!",0.0,-1.0,0.0,0.0,-1.0,0.0
VwoY4FgydCjc5kfQGBslYw,4,"Wonderful place in Kennett Square .. best ambiance around. A bit crowded. Service is sketchy as the first time we were there a couple weeks ago we sat for 10 minutes without Any notice from the Wait staff walking by. Beef brisket very rich and tasty. Awesome pizza. Salads are very good also. Cocktails are Hit and Miss .. Had a very good Manhattan. Also had the worst Sidecar I've ever had. Despite being on their ""cocktail"" list, bartender had no idea how to make it, and the glassware was a curious choice.  Passed it around the table for tasting just to make sure it wasn't me and sent it back - something I almost never do.",1.0,1.0,0.0,0.0,-1.0,0.0
TGujbH-_x5Xt-bb5HlH5yw,1,The slowest humans making sub-par coffee. You want to be late for work? Stop here. 2 people in line? Doesn't matter. It will  take at least 10 minutes just to make your coffee. Making your wait at Starbucks a waste of time and money.,0.0,0.0,0.0,-1.0,0.0,-1.0
YLWaAS0SKwksQPYl1rNBGQ,5,"Great breakfast place! Their ""Benny's"" are creative and the two that I've tried, the shrimp with grits (amazeballs!) and the lox benedict are great. I haven't tried their lunch, but I would imagine I would be equally delicious. Also, they give you the option of their signature potatoes with their breakfast platters or rosemary potatoes. Go rosemary, you won't be disappointed. There's always a line at this place, so be prepared for a little bit of a wait, but its worth it!",1.0,0.0,1.0,0.0,0.0,-1.0
snapUr3LBPN70Epe0LHSFA,5,"MY FAVORITE PLACE TO EAT. I found this place from Yelp and fell in love as soon as I took the first bite! I am not a healthy eater or a vegetarian.  Usually I would never even try a place like this but I had to try it since it had 5 stars.  My first time in there Ryan the owner, who knows me by name now, asked if it was my first time there and gave me a free healthy cookie to try.  I love wraps so the first one I tried was the California Wrap with chicken.  AMAZING! Then the next time I tried the Chipolte Wrap... JUST AS AMAZING.  When I go here with my GF we usually get one of each and split each wrap.  Then I started to go there more and more and tried the Barista Breakfast Wrap... SOOOO GOOD!! Esp with their coffee!!! My new favorite breakfast spot.  Recently I have adventured into trying their salads... The Maddie Salad!!! So good with out the onions... Im not a big fan of red onions because of the after taste you get but the salad is awesome with chicken.   All the deserts look soooo good! I have tried a couple of things and all of them were fantastic!  I have brought so many people here and have never had a complaint.... I hooked everyone at my job to this place and they cant get enough! My boss loves the smoothie ""The Boss"" and ""Karma"" sounds about right lol! Im so glad this place is so close to my job! Again...this is not my usual place... If this was a social hang out I would not fit in lol but I can not get enough of the food!!  Give this place a try.  It does need a little upgrade in furniture and lay out of the place... it can get super packed in there with no place to sit but I would eat here standing up!  So instead of going to wawa please eat local and give this place a try... you will not regret it!",1.0,0.0,1.0,0.0,0.0,0.0
0ucDAaVV11JLjSWpAQvAUw,4,"The reason I give the restaurant four stars is because of the length of time we had to wait to be seated. Our reservation was for 7:00 pm, and we arrived at 6:47. Yes, we were early, so I expected to wait only 15 minutes. That was not the case; we waited for over 30 minutes to be seated and waited for more than 30 minutes for our food. Other than that, I think the food was good; I really enjoyed it.",1.0,0.0,0.0,0.0,0.0,-1.0
amlufA1RHQOGGb0tDl_A5A,4,"We frequently order take out for lunch at work, and this is one of the only places in Temple Terrace that I really like to order from. 

For starters, prices are super reasonable. I usually get quesadilla which are under $5 and chips and salsa for another $2. Its a large meal for a low price. Another plus is that its fast. We place a large order, and its ready to be picked up within 10 minutes. The quality of the food is pretty good, but with any cheap restaurant, some things are better quality than others. Chips, queso, cheese, and veggies seem really fresh and delicious. The chicen is good, but probably not of the highest quality. You can't have everything for $7 right?? 

Overall I definitely recommend this for the area.",0.0,0.0,0.0,1.0,0.0,1.0
ubLxtyNyCbRa41tv-gu70w,5,"Always awesome - this place is delicious, healthy & consistent every time I have visited. Whether it's for breakfast, brunch or lunch - this place does it right. Great service & friendly staff too. The lines can be long, so we tend to go a little later to avoid the rush/crowds. They have plenty of tasty options & are great with substitutions to accommodate your dining needs. YUM",1.0,1.0,1.0,0.0,0.0,-1.0
zFfV6EMJBD4UA_rR4hMd8A,4,"On our recent trip to St. Louis we wanted to try something new. My travel group recommended the Delmar Loop and Salt + Smoke is what my family decided on. We were down there on a Saturday night and the area is very busy. I was thankful that S+S takes reservations because it was cold outside and by the time we got there we were only waiting 10 minutes. They had a line out the door waiting in the cold which tells me they are worth the wait.

The restaurant was very nice and modern. It has sort of an upscale feel without being over priced or stuffy. Their barbecue was amazing. We also really enjoyed the white cheddar mac with crackers. I would recommend skipping the fries because they were covered in garlic and almost inedible because of it. 

One other thing that was off was the children's menu. My daughter ordered the mac for her entree and for her side which is an option on the menu. The brought her two small dishes that looked like they would normally hold ketchup or something. When she spilled both out on her plate it came to about a half of up of noodles. It was such a tiny amount that it didn't seem normal. I asked someone if it was right and they said it was.. but then they did bring out an 'additional side' for her.. which was about 3-4 times the size of what she was originally brought. So she ended up having enough food it was just really odd. Not sure if it was a mistake or not. The kids meals were only like $5 or 6 I believe which is an awesome price.

All in all I would definitely recommend this place. I would also stop by again, we would just order differently.",1.0,0.0,1.0,0.0,0.0,-1.0
YpGBOpi_L1Gm-Hl7qFFXnw,4,"I had heard good things about Coulis for a while so I thought, hey, I gotta give it a shot.  So early on a Saturday morning, and by early, I mean 8:00 am... I usually wake up between 10am-12pm on weekends... I grabbed my girlfriend and said, alright lets go eat, me hungry!

Pancakes with the works of chocolate chips, pecans, strawberries, blueberries, and a dollop of whipped cream. You can even get all the rest of the fruit toppings listed for no extra charge, yeah that's a good deal!  The best part about the pancakes for me was that I really only like the edges of pancakes, their crispness somehow reminds me of freshness?  Well, Coulis makes their pancakes just how I like them.  Large (the size of the plate) and just the right thickness such that I get that nice crispness all over, and OMG the edges!  Yes, I may be a bit crazy.

My friend ordered the Ultimate French Toast which was also very intense, fluffy and stuffed with cream cheese, topped with sweet pecans and whipped cream, with a side of smoked sausage and caramelized apples, it was a large plate!

How about a side of bacon? Yes, please.  I should also mention that the regular coffee was also very good.

Service was fast and friendly, we were seated very quickly and attended to very promptly. 

Needless to say, the portions are large, and my friend and I were not able to finish our plates, although we tried our best.  I made sure that we finished the bacon though.  I'll definitely be coming back.",1.0,1.0,0.0,0.0,0.0,1.0
faPXXULWUDnvNFI-6DF7pw,3,It's worth the money on Tuesday kids eat free but they took away some of there good food like chicken tenders and I do not like there basil soup it's bland they have good macaroni and cheese they also have good service,1.0,1.0,0.0,1.0,0.0,0.0
McXyk5vrkMZM8Lt-Dcve4A,5,"Raw Can Roll has such great food! The couple of times I've been there, the owner has served me, and he is so nice! Twice I have ordered a small smoothie, and he has made a large at no extra charge. If you are wondering whether or not to go, please try it-you will not regret it!",1.0,1.0,0.0,0.0,0.0,0.0
RH7A3q-R2dGUxs8hPF-04A,1,I've never waited this long for a single crêpe. Not coming back for brunch anytime soon.,0.0,0.0,0.0,0.0,0.0,-1.0
Si1VEXy_uLQWCOopur5TEw,1,"the pizza delivery was late. The crust was thin, but that is because it was soaked in grease.",0.0,0.0,0.0,0.0,0.0,-1.0
OlbVqCKpoUHXYfaIbTOj8Q,5,Best king cakes in New Orleans. I love that their traditional isn't as sweet and sugar covered as Randazzo's. The new pop up drive through locations this year were awesome!,1.0,0.0,0.0,0.0,0.0,0.0
beqyjWLw5t0Lh8EO96XjaQ,3,"I went here for the first time with my girls for a Friday night. We got the ahi tuna poke bowl, some shrimp and Brussel sprouts. The brussel sprouts were kind of bland, and I tasted no hints of lemon (as advertised) but we still ate it because each of the appetizers were expensive. 
We got the ribeye steak and the Moroccan salmon. 
The salmon was pretty good, but the broccoli had no taste. It was literally just steamed and thrown on the plate. The potatoes on both plates were super bland as well. I wanted to drench it in salt and pepper.. but overall the main focus (the meats) were good. 
The selection of beer and drinks were relatively good! 
Overall.. we spent over $100 and it wasnt worth it in my opinion. 
It's a little overpriced for what the food was worth, but I did have a good time. Nice people and nice vibes!",0.0,0.0,0.0,-1.0,1.0,0.0
osIWL4t_uPstEcQMpb9M6g,4,"Very good service as well as food!Had never been before and wanted to try something different .had the chicken nan to start things off was awesome!And the shrimp curry for my main course,amazing as well!Cant wait to get back o try the lunch buffet",1.0,1.0,0.0,0.0,0.0,0.0
X7uSrk7fdcdIAfsguhpDfA,5,Wild eggs has some of the best breakfast around! I have loved everything I have ordered there. My favorite item on the menu is the chicken and waffles where they serve a waffle actually infused with little bits of spicy fried chicken along with the chicken wings/tenders in their signature spicy sauce. They also have freshly squeezed orange juice which is great either by itself or as a mimosa! I love this location and the one downtown.,1.0,0.0,1.0,0.0,1.0,0.0
YI7mHcVNcIYydAOIWgkssA,4,"It's off the beaten path because it is on the lower level of 24th st. at Walnut.   What a great place.   Service was good.  The room very pleasent.  The menu is extensive and everything we had was truly delicious with lots of different, well balanced ingredients.   We had two starters, octopus and the artichoke.   Yum blended with mouth watering flavors and greens.   Also had a lovely salad.   Also perfectly balanced.   It's BYO.   Word to the wise, if you don't like the usual noise, get there early.",1.0,1.0,1.0,0.0,0.0,0.0
JbJveNj8DUIPAn3BAzQoOg,5,We love this spot for sushi.  The food is always fresh and the service is friendly and prompt.  They have also made dining-in feel safe by keeping things clean and enforcing that everyone be courteous and respectful about regulations.,1.0,1.0,1.0,0.0,0.0,0.0
dWWP4KPSL2ORPYjii5CTXw,3,"We had thanksgiving dinner here.  Fixed price for a 3-course meal.  I had the salad with fried oysters.  Oyster was cold.  My spouse had the turtle soup.  It was flavorful but salty.  The warm bread was great.  That was the best part of the meal.  For entree, I had the fried rabbit.  The batter was a little salty but the meat was perfectly done.  My wife had the redfish.  It was under cook so she was given another one.  The replacement was perfectly done.  It was delicious.

Servers were attentive but distracted.  They were very busy so hopefully, that's not the norm

The Banana Foster and bread pudding were both great",0.0,0.0,0.0,0.0,0.0,0.0
gfp-1BsW878WG10cw7tGMg,3,"Lovely environment. The type of place I don't want people bringing their kids to which would deduct from the ambiance in my opinion.  Unless of course you neglect your children and let your them run around until they get hurt. The food seems subpar for what you pay.  It would not be as bad a price if I received better service.  This is my opinion based on 3 visits.  Parking can be a hassle ay peak hours, especially with the Whore Foods opening up.
I deduct 2 stars bc I'm bad at math.",-1.0,-1.0,1.0,0.0,0.0,0.0
EWJPH95K2dvSaPlC1ZSBNw,1,"Place sucks. Waited 45 minutes for a table (after being told it was a 15-20 minute wait). We saw people walking in left and right, put their name on the wait list for 2 people, and 2 tops got sat left and right all day instead of pulling 2 tables together for a table of 4 people to be sat. Staff is very disorganized and bartenders pay you no attention. Waited at the bar for 20 minutes before ever getting offered for someone to get my drink. Left with 1 $9 glass of wine and a pissed of group of people that got tired of waiting and went somewhere else. Plus, the bar was out of almost every beer option that we wanted.",0.0,-1.0,-1.0,-1.0,-1.0,0.0
GxfvTkecDuC2W8BPXFxthg,2,"Friends wanted to treat me to lunch to celebrate a special occasion.
My restaurant of choice was closed Mondays so I chose Caleb's. Pretty and fresh interior, but that was it. We waited over 30 minutes for three salads and when they came, the greens were warm and wilted. We would have been better off going to Panera. There, the greens are always cold and crisp.
Disappointed.",-1.0,0.0,1.0,0.0,0.0,-1.0
7efmnAKUoh1SFP8vIUwd6g,5,"Big fan of this new burger and shake joint on Talbott Street!

The hubs and I ordered the large salad to split, a grilled chicken sandwich, veggie patty, fries, and all the sauces our hearts wanted - cheese, honey mustard, dazzle, white bbq, bbq, and ketchup - ALL made in house and all so fantastic in their own way. 

The salad and sandwiches were so, so good. The fries were phenomenal - skinny and perfectly crisp for the dipping! 
  
We ordered cherry cokes and fully embraced the super cute decor which made us feel like we were in a retro diner and I should be wearing a poodle skirt and he a letterman's jacket.

We ate on the patio which they said will be opened three seasons. They're getting heaters and clear siding for the cooler fall days. 

We'll be back for sure!",1.0,0.0,1.0,0.0,1.0,0.0
hkBjEiVwtZokTqkO36205g,3,Good and many desserts. Including a selection of ice cream. Very friendly staff. Nice place to go to after dinner.,1.0,1.0,0.0,0.0,0.0,0.0
Jvi4QGhADYyRJcOWlFDIqg,2,"I don't know about the rest of the people on here but this was just ok, the services was good and friendly , but the food was so-so.I ordered the pez burrito , one piece of fish and thing fell apart , the tacos were the size of a nickel. They also charge you for chips and salsa , for the price of the burrito and the 6 bucks for the beer at least you could throw in some chips for free . Hipsters would eat hair and on plate and think it's the best thing since sliced bread as long as the place was trendy .",0.0,1.0,0.0,0.0,0.0,0.0
3ocKAGJMIcBcUB1q1WOpGg,5,"When you live in a family oriented community, you hope to find restaurants that offer a place the whole family can enjoy.  You hope to find local businesses that you feel good about going to, supporting, and bringing friends.  You want a restaurant that offers great food, great service, and is right in your back yard.  That is Park Square Social.  We just moved from California and we had nothing like Park Square in either of the towns we lived in.  If there had been, it would have been packed every night.  FishHawk if fortunate to have a place like Park Square in our neighborhood.  You don't have to drive all the way to Brandon to get a great meal.  Go to Park Square, you will be glad you did.",1.0,1.0,1.0,0.0,0.0,0.0
KVn1NAWwmlqZEUi2B7ffSg,5,"Great restaurant.  All the way around one of my faves in New Orleans.  Great service, great food, great people...I'd recommend it to anyone looking for a nice dinner.  They have an extensive menu for all tastes and a good wine and cocktail menu.  It's also in an old New Orleans shotgun, which adds to the charm.

The hanger steak has to be my favorite, but you gotta try the duck as well.

Pricey, but worth it!",1.0,1.0,0.0,1.0,1.0,0.0
MDc6aEm8Mf0DovVuV_uoNA,2,"I grew up going to Johnny's as a kid for special occasions and thought that la cucina would be up to their quality. Well...they're not. I can make better food out of a microwave. The food was bland, the pasta was over cooked, and the service was pretty mediocre. Sign that says ""wait to be seated"" but then the staff ignores you or yells from across the place to seat yourself. We won't be coming back.",-1.0,-1.0,0.0,0.0,0.0,0.0
wOJQF3Io3Fxg2L0mOaTMRA,5,Alisa is the reason we come here almost every night! She's a phenomenal bartender and always has a great attitude! Amazing service!,0.0,1.0,0.0,0.0,1.0,0.0
N0eI8Kd2TYNzlNCwjW8bUQ,3,"We decided to deviate from Texas Roadhouse and try this Outback. We started with the appetizer sampler. It came out with cold fries and cold/congealed cheese - inedible. It took 20 minutes just to get a beer after placing an order for one. Thankfully, we ordered our toddler's mac and cheese before placing our own orders. She was done eating an entire plate before we received our mostly brown lettuce Caesar salad. The salads sat to the side for another good 20 minutes after eating, not being checked on, before our food came. Because our baby started crying, we boxed up our dessert to bring home. Got home and found the brownie was burned. I mean, how many things can go wrong in one meal? From start to finish, with a simple order for two adults and a child, it took 1.5 hours (and that was rushing through eating our entree and taking dessert home). Not impressed - should have stuck to the Roadhouse. 

Update: the company very kindly sent a gift card after this review, so we gave them another try. Unfortunately, this particular outback just can't get it right. Our salads came before our app and my husband's steak tasted like fish because they ""may have grilled it where the salmon was"". I'm updating from 1 to 3 stars because our server was really great and took the fishy steak off the bill. So, service is very good, kitchen needs serious work.",-1.0,1.0,0.0,0.0,0.0,-1.0
6jaexfs6FVZ35T-lBd1x8g,5,I stop in here for special occasions or gifts. Their cakes are great and their cinnamon buns are addicting! The counter people are friendly and helpful. Definitely recommend!,1.0,1.0,0.0,0.0,0.0,0.0
w6Vjxyks-2gdlyp46W-UOQ,5,"Just happened to find this understated strip mall location.  What a jewel of a find!  Most Brazilian restaurants serving this type cuisine cost in the $40-50 range.  This one is ONLY $25.00!  As good as any Brazilian meat restaurant that I have been in.  Don't be put off by the location as it has the greatest meat and buffet, wonderful attentive staff and really great value for your money.  Exceeded all expectations.  Give it a try and you will surely return.  I live in Naples so it is beyond our travel range; but if in the area again we will surely dine there again.",1.0,1.0,0.0,1.0,0.0,0.0
cmSVWhO6nL8WCxaqz9WpWw,5,Wow. Amazing. My wife is Chinese American and knows her dim sum. Great dumplings baos and pancakes. Service was good and just the right amount of surly. Love this place.,1.0,1.0,1.0,0.0,0.0,0.0
rG8JEd1mxXJMkIRKtdPZxQ,5,"This food is amazing!! Fresh, authentic, and tasty- it will not disappoint you. We ordered the spring rolls with shrimp, fried chicken egg roll, beef pho, stir fried rice noodles with chicken and another chicken dish and all were really amazing and prices very reasonable . 
The ambiance of the restaurant is casual but comfortable. We will be back!",1.0,0.0,1.0,1.0,0.0,0.0
_HHkCHXjirFJ4thMz27zwA,4,"I heart Jimani. I heart them when I want a drink after work, and when I want food after work, and when for some reason I'm in the quarter but it's not after work.

Friendly bartender, whether you want a Bud Light or a shot of Jack or a gin martini. Music is at the mercy of whoever pays the jukebox.
Tasty BLTs, tasty chili cheese fries, and nachos like you'd make them at home- with some of every topping on each chip, even at 1am. Yessss. 

Plus, the Halloween decor is up early and is epic.",1.0,1.0,1.0,0.0,1.0,0.0
D-TaqGHpaLLHJkHOGmd2YQ,4,"Never thought I would go to a decent BBQ spot in Opryland. Never. Mission is a good place. Texas style BBQ and with decent prices. The food was good and for the first time ever a BBQ place asked if I wanted lean or moist brisket. That is rare in Tennessee. Good sides as well. All the firemen, armed forces and police badges over the wall. Good spot. I can see myself going back.",1.0,0.0,0.0,1.0,0.0,0.0
rYpHKDo0z3orilBVdRd83Q,5,"as a girl from jersey I've yet to have a sandwich outside the state that I can actually enjoy... that was until I ate here. this hole in the wall joint is nothing short of excellent, and I wish it was closer so I can enjoy it everyday. I tried the 'dip in the springs' the 'house roast pork' and the 'ahi tuna quinoa salad' the pork was phenomenal and the dip was truly unreal. If you're a big fan of ahi tuna they really do it right here! You have got to come check this place out! There's so much more on the menu worth trying ;)",1.0,0.0,1.0,1.0,0.0,0.0
gUv5o2E6Jw2obCdAGeDHFA,1,"Worst customer service ever.  Granted, we came in with a large party but it was 4:30 and they had the space, were not busy.   Server did her best but did not put in a few orders.  Management acted like it was our fault and  literally took a pizza from our hands when asked if it could be comped since we were leaving when it was done.  A cheese pizza.  Come on.",0.0,-1.0,0.0,0.0,0.0,0.0
Fvc_3iQHtw9QqMVok7WFrg,3,"Who doesn't love donuts.  I had a cookies and cream, chocolate and sea salt, and brown sugar and nuts.  All of the coatings were very tasty and the donuts themselves have good flavor and were not too dense.  It's a busy spot and I'm glad I came across this through Yelp!",1.0,0.0,0.0,0.0,0.0,0.0
i4Cig-4LIMNGD4qf4izOJA,3,Everything was great except the bartender so rude her name was taz so so rude loved them food loved the vibes when she is gone I will come back for sure,0.0,-1.0,0.0,0.0,0.0,0.0
ltR0lzgFDTzTOE-tBL9Oyg,5,Always good food and good service. And the prices you just can't beat. Casual setting. Nothing fancy but always superb.,1.0,1.0,1.0,1.0,0.0,0.0
mBKIkIQyirHwZ-0U_3P2ew,4,"One of my favorite places in Re-Re. They have awesome food and awesome, real, unique beer made on the premises. They have fancy dining inside, and casual dining outside. The outside dining is on the roof and has a great view of the Reno valley. You can watch the sun set behind the Sierras on a warm summer night with a cold beer. Just about perfect.

Also, on my last visit, I got to meet some of the staff that works there and they seemed like good, local, Reno people. The bartender (I think his name was Alden?) was a really funny guy with a good sense of humor. Great place to get a vibe of local's version of Reno.",1.0,1.0,1.0,0.0,1.0,0.0
J5XprpRNKfLPurueQK2iiA,5,"What a fun little breakfast/lunch spot on the outside streets of the French Quarter of New Orleans.   This place had been recommended to us by the hotel staff.    It was the next block down, so very convenient for us. 

We were greeted by a pleasant hostess whom asked us for our vaccination cards to ensure a safe environment for us all.  We were promptly seated and our server Norman was with us within minutes. 

Norman was delightful and very helpful to us!  We asked a dozen questions and he was for very polite in answering all of them for us. 

We ordered a Orange Mimosa and Peach Bellini along with fried green tomatoes, side of corn beef hash, and BBQ shrimp and grits.
 
Oh my goodness, those fried green tomatoes were out of this world! They were top with Lettuce, tomatoes,  fresh bacon bits, and their special sauce!  I can't even begin to tell you how fabulous they were. 

My husband had the bbq shrimp and grits and said the flavor was savory and absolutely devine.  The biscuit was super light and not dry or dense. 

The service from Norman was top notch and super professional. 

We are staying in the French Quarter for a week and we will surely be back again!",1.0,1.0,1.0,0.0,0.0,0.0
J9utoPSOPnPv_svV7b-QJg,4,"The best place in Tampa to take out of towners! 

My husband and I love this place. The food highlights Floridian cuisine - lots of local seafood and southern favorites. I think they have the best oysters anywhere!! They make great drinks and brew their own beer. 

Being right on the Riverwalk, it has the perfect location for a sunset stroll along the Hillsborough. The outside area has fun sitting areas, fire pits and outdoor games. Our only complaint is the noise level inside. It just gets way too loud to hear anyone at your table. To avoid this, we got later in the evening and sit outside... a perfect Floridian dinner :)",1.0,0.0,-1.0,0.0,1.0,0.0
fpN1yUIkdFZaqCeK7XOo8Q,5,"Best place in St. Pete for AUTHENTIC Cuban cuisine!!! The pork plate is to die for. And Katie's Fine Cookies as a great, one of a kind dessert. We had the horchata cookie and the guava shortbread. As St. Pete locals, this is one of our go to lunch/dinner spots that we recommend to everyone. Thanks for making great food!",1.0,0.0,0.0,0.0,0.0,0.0
JF4WEnhnFOdkbQ4Bw_yYzw,4,"I love going to Miller's for Sunday football.  Excellent wings, nachos, & a huge beer selection!  Plenty of seating & a separate, more isolated bar area in the back.

For the rest of the food.  Say, if you're going out for just a family dinner, I'd say it's good, but not excellent (hence my reason for 4 out of 5 stars).  

All-on-all though, it's a great place to go with affordable prices.",1.0,0.0,0.0,1.0,0.0,0.0
tqB-s-I4vCx5CVu8sgOKdw,4,"In town visiting my folks for Christmas, they took me to their favorite neighborhood ""greasy spoon"" (I use that term with genuine affection!) for a late breakfast.  Four Seasons is a laid-back, regular-friendly, family restaurant serving comfort food in very generous portions for a reasonable price.  I had the Four Seasons skillet which was the definition of a hearty breakfast...corned beef hash, melted cheese, served over potatoes and topped by two eggs.  As a side, the skillet came with a choice of toast or pancakes.  I chose the pancakes which were fluffy and light.  The Four Seasons is a winner in my mind and belly!",1.0,0.0,0.0,1.0,0.0,0.0
n631qXDImNx2a_4Wyah3zw,5,"I love yoshimatsu! I never would have thought to try this little hole in the wall but I am so glad I gave it a chance. The food is superb and the fish is always fresh. The prices are really reasonable too for the portion sizes you get. Their lunch specials are bomb, especially their deluxe poke bowl and sushi burrito. The poke bowls have a good amount of fish for the price and third rice is super yummy. The chirashi bowl is also amazing if you like sashimi but want rice too. The servers are friendly. I honestly have no complaints. Give this place a try if you like fresh fish and mouthwatering food",1.0,1.0,0.0,1.0,0.0,0.0
xoLEy86SgMHpgMzgd2fUxQ,3,"Limited tables for specialty poker games like...4 card, Ultimate TX holdem, Pai gow, Mississippi stud...only 1 table open for each game on a weekend. So waiting to play is a bore! Tried their new game called Lunar Poker...what a joke! The table has plenty of sucker bets and the dealer must qualify for you to win big! Way too much money to play...so don't expect that to last long. The restaurants are all pretty upscale so if your looking for a cheap eat it's the burger place. We tried the buffet which was decent but couldn't find a spoon and also asked our waitress who only came by once to drop off drinks and napkins and disappeared LOL!",1.0,-1.0,0.0,0.0,0.0,0.0
6rCKyggNFk5z1WFitTTu-Q,2,"Food is pretty good...big salad, juicy burger, huge baked potatoes. Service was very poor, though, and food wasn't all that impressive, hence the two stars. We stood at the door with several too-cool hipster staff members walking by and not even glancing at us. When I got someone's attention, I got a rude attitude, which frankly took me aback. I was just making sure they even saw us there with a small wave. I've waited tables a lot in my lifetime, and I knew right away that this was the type of place where they act like you should feel lucky to be. Not even somewhat friendly throughout the whole service, so, sorry, nothing great in my book. Just because you're in New Orleans doesn't make you that great of a place. And ya know, covering your ass cheeks while waiting tables still qualifies a cool to me.",1.0,-1.0,0.0,0.0,0.0,0.0
ZIrDBFBTtsa4DznjF2kd8Q,5,"My husband who once lived in this area always talks about the amazing food here. When visiting last December, we almost passed due to some of the reviews on yelp. Man, I'm glad he decided to remain loyal to his favorite place.  
DJ was our waiter, he was funny and had his own Crabby twist to the bar that made it even a better experience. 
Enjoyed my 1st crocodile that came as an appetizer, stone crab and the blackened grouper. Mmmm, nothing in the Northwest compares to what my taste buds experienced.  Just writing this review has me drooling.  It was hands down what I had imagined from Florida and and seafood. 
The Mac and Cheese needs some grandma's homemade help, but it wasn't bad. 
To top of my experience, they even had 2xl hoodies that were uber soft and I've sipped out of my Crabby Bills red coffee mug weekly.",1.0,1.0,0.0,0.0,0.0,0.0
P8MiljucRSvAjHl8BEwO8A,4,"- Small portions but the food is top-notch
- Quick turn around, we were seated immediately at 6pm on a Tuesday night
- The owners hospitality made the whole experience worth it!",1.0,1.0,0.0,0.0,0.0,0.0
